gene_id	gene_name	DRX399598	DRX399599	DRX399600	DRX399601	DRX399602	DRX399603
ENSMUSG00000031917	Nip7	608.999	888.001	565	524.999	667	603
ENSMUSG00000031918	Mtmr2	2312.999	2938	1913	2549.001	1802	2027.001
ENSMUSG00000031919	Tmed6	0	0	0	0	0	0
ENSMUSG00000031921	Terf2	484.999	636	389	450.999	569	490.999
ENSMUSG00000031922	Cep57	580.001	679.999	501.999	617	688	626
ENSMUSG00000031924	Cyb5b	3108	4271	3442	2972	3327	2671
ENSMUSG00000031925	Maml2	609	545	683	681	720	684
ENSMUSG00000031927	1700012B09Rik	0	2	0	0	17	7
ENSMUSG00000031928	Mre11a	727.001	808	744	665.001	743.001	642.999
ENSMUSG00000031930	Wwp2	983.999	1115.999	763	940	1118.001	1149
ENSMUSG00000031931	Ankrd49	449	523	429	402	407	443
ENSMUSG00000031932	Gpr83	0	1	0	0	0	2
ENSMUSG00000031933	Izumo1r	3	4	1	4	5	8
ENSMUSG00000031934	Panx1	282	224	140	196	248	332
ENSMUSG00000031935	Med17	781.001	858	724	682	689	774
ENSMUSG00000031936	Hephl1	0	3	0	0	1	0
ENSMUSG00000031937	Vstm5	82	81	18	71	55	91
ENSMUSG00000031938	4931406C07Rik	2203	3025	2055.999	2316	2420.001	1694.001
ENSMUSG00000031939	Taf1d	2070	2270.002	2014.002	1272.999	1557	1761.001
ENSMUSG00000031948	Kars	2396	2801	2361	1980	2705	2351
ENSMUSG00000031949	Adat1	156	233	171	96	154	93
ENSMUSG00000031950	Gabarapl2	1555.988	2073.964	1282	1606.004	1534	1608
ENSMUSG00000031951	Tmem231	38	22	44	55	43	64
ENSMUSG00000031952	Chst5	0	0	0	0	0	0
ENSMUSG00000031953	Tmem170	278	323	224	235	232	258
ENSMUSG00000031954	Cfdp1	1136	1328	871	808	1189	1289
ENSMUSG00000031955	Bcar1	1053.001	1306.001	621.999	1112	1138	1465
ENSMUSG00000031957	Ctrb1	0	3	0	0	0	0
ENSMUSG00000031958	Ldhd	252	418	270.999	220	325	241
ENSMUSG00000031959	Wdr59	362	531	394.999	384	438	425
ENSMUSG00000031960	Aars	2680	3748.001	2130.001	2327	3079	2476
ENSMUSG00000031962	Cdh15	10	12	0	0	18	3
ENSMUSG00000031963	Bmper	53	98	29	27	134	145
ENSMUSG00000031965	Tbx20	16	25	23	42	7	48
ENSMUSG00000031966	Glb1l3	1	0	0	0	0	0
ENSMUSG00000031967	Afg3l1	842.999	978	667	843	1081	824
ENSMUSG00000031969	Acad8	313.999	334	264	287	249	293
ENSMUSG00000031970	Dbndd1	0	0	0	0	0	1
ENSMUSG00000031971	Ccsap	49	56	32	76	83	64
ENSMUSG00000031972	Acta1	1521	8871	5	0	6901	19
ENSMUSG00000031974	Abcb10	381	512	375	397	447	309
ENSMUSG00000031976	Urb2	525	866	621	565	787	515
ENSMUSG00000031979	Cog2	478.001	751.001	445	504.001	646.999	542.001
ENSMUSG00000031980	Agt	52	367	19	11	8	11
ENSMUSG00000031981	Capn9	6	36	19	1	3	1
ENSMUSG00000031982	Arv1	54.999	104	77.001	61	71	61
ENSMUSG00000031983	2310022B05Rik	857	1162	461	1246	875	1119
ENSMUSG00000031984	2810004N23Rik	617.001	1012	699	468.999	755	626
ENSMUSG00000031985	Gnpat	1294	1962.957	1287.809	1160.97	1520.964	1291
ENSMUSG00000031986	Sprtn	636	1108	651	722	796	744
ENSMUSG00000031987	Egln1	2143	3684	1903	3390	2686	3669
ENSMUSG00000031988	Vps26b	1197	1285	877	1187	1114	1186
ENSMUSG00000031990	Jam3	61	78	54	72	79	142
ENSMUSG00000031991	Spata19	0	0	0	0	0	0
ENSMUSG00000031993	Snx19	685	846	669	729.999	691	691.001
ENSMUSG00000031994	Adamts8	33	27	7	34	29	24
ENSMUSG00000031995	St14	6858.999	7761	6083	8274	6008.999	5672.001
ENSMUSG00000031996	Aplp2	9878	10148	7887.999	10064.002	7316.999	10154
ENSMUSG00000031997	Trpc6	24	31	19	40	13	45
ENSMUSG00000031998	1700128F08Rik	0	0	0	0	0	0
ENSMUSG00000032000	Birc3	843	759.988	826	661	875.999	905.001
ENSMUSG00000032002	Dcun1d5	1190.999	1269	974.999	919.999	1021	1059.001
ENSMUSG00000032006	Pdgfd	121	89	66	178	133	232
ENSMUSG00000032009	Sesn3	3340	4048	3604.999	2931	4107	2887
ENSMUSG00000032010	Usp2	77	98	35	67	93	78
ENSMUSG00000032011	Thy1	1371.001	1394	577	1608.001	1365.001	2668
ENSMUSG00000032012	Nectin1	221	364	229	270	324	278
ENSMUSG00000032013	Trim29	10	55	8	92	19	36
ENSMUSG00000032014	Oaf	956	979	485	955	1124	1535
ENSMUSG00000032015	Pou2f3	4	2	1	1	3	0
ENSMUSG00000032017	Grik4	0	0	0	0	0	0
ENSMUSG00000032018	Sc5d	736	859	644	978.999	672	879
ENSMUSG00000032020	Ubash3b	218	187	120	185	238	377
ENSMUSG00000032021	Crtam	5	2	9	2	6	12
ENSMUSG00000032023	Jhy	1	0	0	0	0	0
ENSMUSG00000032024	Clmp	200	156	77	157	142	438
ENSMUSG00000032026	Rexo2	833	1067	761	689.001	767	820
ENSMUSG00000032028	Nxpe2	32	53	24	22	39.001	40
ENSMUSG00000032030	Cul5	927	949	660	886	826	763
ENSMUSG00000032033	Barx2	5	3	0	0	1	5
ENSMUSG00000032034	Kcnj5	0	0	0	0	0	0
ENSMUSG00000032035	Ets1	1226	1744	954	2556	1478	2318
ENSMUSG00000032036	Kirrel3	1183.999	395	277.001	1181	347.999	677.999
ENSMUSG00000032038	St3gal4	5570.001	6900	3382	7374.999	6021.999	4959
ENSMUSG00000032040	Dcps	637	726	542	516	611	539
ENSMUSG00000032041	Tirap	1503.001	1380	1070.999	1557.999	1255.999	1253.001
ENSMUSG00000032042	Srpr	5093.959	5974.995	5102.175	4634.987	3873.965	4484.995
ENSMUSG00000032044	Rpusd4	403	440	388	368	302	388
ENSMUSG00000032046	Abhd12	1219	1224	856.001	1340.001	1192	1417
ENSMUSG00000032047	Acat1	904	1054	837	1483	870	904
ENSMUSG00000032048	4930510E17Rik	0	0	0	0	0	0
ENSMUSG00000032050	Rdx	3135	3464	3063	3275	3100.001	2863.975
ENSMUSG00000032051	Fdx1	604	527	382	574	458	552
ENSMUSG00000032053	Pou2af1	9	11	5	1	10	54
ENSMUSG00000032056	Btg4	0	0	0	0	0	0
ENSMUSG00000032057	4833427G06Rik	1	0	2	0	1	3
ENSMUSG00000032058	Ppp2r1b	873	906	774	655.999	839	786
ENSMUSG00000032059	Alg9	787.001	685	621	512.999	795.999	630.001
ENSMUSG00000032060	Cryab	225	407	107	163	252	294
ENSMUSG00000032062	2310030G06Rik	391	359	422	371	369	313
ENSMUSG00000032064	Dixdc1	122.999	166	150	101.001	89.001	57
ENSMUSG00000032065	Tex12	0	0	0	1	0	0
ENSMUSG00000032066	Bco2	352	432	389	184	330	258
ENSMUSG00000032067	Pts	995	1362.998	951	757.999	936.001	839
ENSMUSG00000032068	Plet1	504.705	1457	1723	86	283	300
ENSMUSG00000032076	Cadm1	81	137	97.001	193	68	110.001
ENSMUSG00000032077	Bud13	283	310.999	243.999	263	273	319
ENSMUSG00000032078	Zpr1	1133	1276.001	990	909	897.001	1065
ENSMUSG00000032079	Apoa5	0	0	0	0	0	0
ENSMUSG00000032080	Apoa4	0	0	0	0	0	0
ENSMUSG00000032081	Apoc3	0	0	0	0	0	0
ENSMUSG00000032083	Apoa1	1	0	0	0	0	0
ENSMUSG00000032085	Tagln	2650.001	2496.999	1094.971	2484.862	3185.997	5514
ENSMUSG00000032086	Bace1	4022	5000.822	2916.999	4607.999	3366.999	3772
ENSMUSG00000032087	Dscaml1	0	1	0	2	2	4
ENSMUSG00000032089	Il10ra	503	505	460	624	679	991
ENSMUSG00000032091	Tmprss4	5213	5923.001	5664	4063	3387	3005.001
ENSMUSG00000032092	Mpzl2	1759	1818	1656	1264	1505	1513.997
ENSMUSG00000032093	Cd3e	25	31	36	30	40	59
ENSMUSG00000032094	Cd3d	15	23	14	34	25	41
ENSMUSG00000032096	Arcn1	5985.999	6813.989	4918.999	5551.999	5403.999	5720.999
ENSMUSG00000032097	Ddx6	6119	7064	5667	6383	5108.999	5336.997
ENSMUSG00000032098	Treh	0	17	6	0	0	0
ENSMUSG00000032099	Pate4	0	0	0	0	0	0
ENSMUSG00000032101	Ddx25	6	3	3	0	0	1
ENSMUSG00000032103	Pus3	427.957	555	444.936	409.001	358	391
ENSMUSG00000032105	Pdzd3	5	0	4	1	1	1
ENSMUSG00000032108	D730048I06Rik	0	0	0	0	0	0
ENSMUSG00000032109	Nlrx1	553.999	580.999	533.999	498.999	463.999	493
ENSMUSG00000032110	Acrv1	0	0	0	0	0	0
ENSMUSG00000032112	Trappc4	849.001	943	602.999	786.001	782	951.001
ENSMUSG00000032113	Chek1	180.999	240.001	164	143	177.001	169
ENSMUSG00000032114	Slc37a4	559	632	411	666.999	524.999	648
ENSMUSG00000032115	Hyou1	4155	4401.999	4179	3837	3612	3734.001
ENSMUSG00000032116	Stt3a	4262.999	5033	4303	4020.001	4098.999	4059.999
ENSMUSG00000032118	Fez1	24	29	10	29	25	42
ENSMUSG00000032119	Hinfp	721.002	938.001	606.999	669	536	588.999
ENSMUSG00000032120	C2cd2l	1136	949	749	932.002	805	978
ENSMUSG00000032121	Tmem218	12	18	7	31	19	42
ENSMUSG00000032122	Slc37a2	230	210	159	250	242	376
ENSMUSG00000032123	Dpagt1	639	519.999	446	467	509	536.999
ENSMUSG00000032125	Robo4	433.002	310.001	414	510	386	755
ENSMUSG00000032126	Hmbs	789	1055	729	773	628	655
ENSMUSG00000032127	Vps11	1631	1970	1536	1761.001	1344	1658
ENSMUSG00000032128	Robo3	7	3	6	1	4	6
ENSMUSG00000032131	Abcg4	23	30	23	7	16	20
ENSMUSG00000032135	Mcam	2364	2107	1472	2419.999	1949	3835
ENSMUSG00000032171	Pin1	911	861	665	793	693	839
ENSMUSG00000032172	Olfm2	109	50	72	68	82	84
ENSMUSG00000032174	Icam5	66	55	23	37	76	54
ENSMUSG00000032175	Tyk2	1295	1312	1043	1129	1175	1298
ENSMUSG00000032177	Pde4a	529	746	453	682	486	533
ENSMUSG00000032178	Ilf3	1151.001	1195.001	1147.001	1222	1177.999	1132
ENSMUSG00000032179	Bmp5	14	28	7	15	13	23
ENSMUSG00000032180	Tmed1	72	74	43.001	79	72	121
ENSMUSG00000032181	Scg3	1	0	0	0	1	0
ENSMUSG00000032182	Yipf2	904	1061.523	790.903	878	732	777.619
ENSMUSG00000032184	Lysmd2	365	374	222	280	414.001	358
ENSMUSG00000032185	Carm1	1552	1683.479	1297.097	1497	1353.999	1618.381
ENSMUSG00000032186	Tmod2	33	43	46	43	56	80
ENSMUSG00000032187	Smarca4	4426	4979	4004	4024	3773	3874
ENSMUSG00000032191	Bcl2l10	0	0	1	0	0	0
ENSMUSG00000032192	Gnb5	424.001	496	457	447.999	368	483
ENSMUSG00000032193	Ldlr	692.999	830	504	872	926.001	969
ENSMUSG00000032194	Kank2	593	630	445	678	582	842
ENSMUSG00000032198	Dock6	380.001	297	233	311	291	548.999
ENSMUSG00000032199	Polr2m	2968	4137	3210.001	3684.001	3015	3210
ENSMUSG00000032202	Rab27a	125	170	107	88	168	145
ENSMUSG00000032204	Aqp9	32	13	8	9	15	50
ENSMUSG00000032207	Lipc	9	9	9	6	9	18
ENSMUSG00000032212	Sltm	1518.001	1783	1397	1328	1394	1451.999
ENSMUSG00000032215	Rsl24d1	914.788	1276.859	964.854	1030.731	796.58	1003.666
ENSMUSG00000032216	Nedd4	11598.001	16288.001	12305	13719.999	13450	13824
ENSMUSG00000032217	Rnf111	938	1131.999	937	1070.001	996	1034.999
ENSMUSG00000032218	Ccnb2	554	761	540	786	712	583
ENSMUSG00000032220	Myo1e	1882	2140	1381	2171	1735	2242
ENSMUSG00000032221	Mns1	56	103	79	98	126	69.31
ENSMUSG00000032224	Fam81a	4	12	3	10	6	9
ENSMUSG00000032226	Gcnt3	307	479	194	364	198	513
ENSMUSG00000032228	Tcf12	2224	2948	2451	2735	2558	2499
ENSMUSG00000032231	Anxa2	33171.001	31702	16641	39140.999	30392	53365.001
ENSMUSG00000032232	Cgnl1	3895.001	5284	3189	5024	4821	5954
ENSMUSG00000032235	Ice2	295.999	377	300.001	244.999	277	271
ENSMUSG00000032238	Rora	150	147	64	197	155	373
ENSMUSG00000032239	Rp9	949	754	720	742	693	902
ENSMUSG00000032243	Itga11	206	155	174	230	140	427
ENSMUSG00000032244	Fem1b	1851	1808	1813	1376	1432	1901
ENSMUSG00000032245	Cln6	1046	972	1178.001	897	866	796
ENSMUSG00000032246	Calml4	2	4	2	2	5	13
ENSMUSG00000032249	Anp32a	1489	1793.001	1225	1301	1867.001	1961.001
ENSMUSG00000032251	Irak1bp1	31	38	14	51	47	43
ENSMUSG00000032252	Glce	615	786	618.001	729	913	690
ENSMUSG00000032253	Phip	1142	1696	1237	1441.001	1443.998	1295.001
ENSMUSG00000032254	Kif23	500.001	542.001	316	476	671	483
ENSMUSG00000032257	Ankk1	0	0	0	0	0	1
ENSMUSG00000032258	Lca5	65	120	93	92	63	93
ENSMUSG00000032259	Drd2	0	0	0	0	0	0
ENSMUSG00000032261	Sh3bgrl2	1977	2565	1986	2017	1695	2169.999
ENSMUSG00000032262	Elovl4	0	1	0	3	1	1
ENSMUSG00000032263	Bckdhb	111	111	147	85	75	91
ENSMUSG00000032264	Zw10	726	794	514	674	622	547
ENSMUSG00000032265	Tent5a	425	369	224	368	414	765
ENSMUSG00000032267	Usp28	337.999	329	243	300	338.001	315
ENSMUSG00000032268	Tmprss5	25	77	25	20	68	38
ENSMUSG00000032269	Htr3a	0	0	0	0	0	0
ENSMUSG00000032271	Nnmt	61	79	36	72	54	131
ENSMUSG00000032274	Cyp19a1	0	0	0	0	1	0
ENSMUSG00000032278	Paqr5	5	2	2	1	6	44
ENSMUSG00000032279	Idh3a	3859	4505.999	3630	4865	3110	2768
ENSMUSG00000032280	Tle3	2718	2437.999	1814	2176.003	2028.999	2484.999
ENSMUSG00000032281	Acsbg1	2497	4466	1219	3212.001	1915.001	5854
ENSMUSG00000032285	Dnaja4	54	205	42	91	99	101.91
ENSMUSG00000032288	Imp3	1176	1351	1487	964	1010	1108
ENSMUSG00000032289	Thsd4	557	1386	495	723	602.999	617
ENSMUSG00000032290	Ptpn9	1386	1619	1138	1567	1430	1588
ENSMUSG00000032291	Crabp1	3	1	0	4	0	8
ENSMUSG00000032292	Nr2e3	1	6	1	18	3	10
ENSMUSG00000032293	Ireb2	2259	2931	2129	2292	2179	2074
ENSMUSG00000032294	Pkm	34953.132	33505.491	26960.956	39407.763	29213.429	44382.04
ENSMUSG00000032295	Man2c1	751.002	886.998	702.998	597.997	660.002	769.001
ENSMUSG00000032297	Celf6	1	2	2	1	0	0
ENSMUSG00000032298	Neil1	82	101	64	70	81	126
ENSMUSG00000032299	Commd4	500	571	420.001	413	362.999	529
ENSMUSG00000032300	1700017B05Rik	1407	1673	1249	1446	1075.999	1704.999
ENSMUSG00000032301	Psma4	2511.937	2938.826	2336	2466.915	2279.986	2530.937
ENSMUSG00000032303	Chrna3	0	0	0	0	0	1
ENSMUSG00000032305	Fam219b	380	426	314	397.001	350	395
ENSMUSG00000032306	Mpi	354.999	477.999	320	320.001	264	366.001
ENSMUSG00000032307	Ube2q2	1752.997	2017.986	1482.999	1909	1186	1707
ENSMUSG00000032308	Ulk3	682.999	788.001	480	968	471	981.001
ENSMUSG00000032309	Fbxo22	720	796	691	511	610	614
ENSMUSG00000032310	Cyp1a2	0	19	0	0	0	0
ENSMUSG00000032311	Nrg4	8	1	1	1	3	2
ENSMUSG00000032312	Csk	1608	1943	1276	1640	1408	1891
ENSMUSG00000032313	Tmem266	200	216	193	239	106	184
ENSMUSG00000032314	Etfa	2012	2599	1776	2212	1957	1660
ENSMUSG00000032315	Cyp1a1	6	189	56	21	5	27
ENSMUSG00000032316	Clk3	1930	2224.951	1481.99	1932.999	1480.999	2325.002
ENSMUSG00000032318	Isl2	5	4	1	0	0	2
ENSMUSG00000032320	Rcn2	1287	1099	974	1588	1308.999	1502
ENSMUSG00000032322	Pstpip1	815.001	657	592	817	988	1202
ENSMUSG00000032323	Cyp11a1	1258.02	1108.079	658.051	498.058	393.034	968.314
ENSMUSG00000032324	Tspan3	2534.999	3348	1965	2927	2361	2620
ENSMUSG00000032327	Stra6	25774.001	27277.999	17434.999	28993	23388.002	24370.002
ENSMUSG00000032328	Tmem30a	3496.01	5235.941	3543	5770.001	3721.999	4143
ENSMUSG00000032329	Hmg20a	915.999	1202.001	871	943.001	886	1015.999
ENSMUSG00000032330	Cox7a2	2031	3031	2333	2862	1760.999	1998
ENSMUSG00000032332	Col12a1	6140	7301	2917.001	10058.001	10233	13951
ENSMUSG00000032333	Stoml1	271.999	281.999	197	273	277	337
ENSMUSG00000032334	Loxl1	1523	1480	697	1956	1686	2983
ENSMUSG00000032336	Nptn	3667	5061	3563.999	4811.001	3608.999	3972
ENSMUSG00000032338	Hcn4	15	10	5	18	20	18
ENSMUSG00000032340	Neo1	2478	3200.999	3026	2983	2198.001	2365
ENSMUSG00000032342	Mto1	287	456.999	351	360.999	246.999	283.001
ENSMUSG00000032343	Impg1	0	0	0	0	0	0
ENSMUSG00000032344	Mb21d1	157	138	113	140	163	150
ENSMUSG00000032346	Ooep	0	0	0	0	0	1
ENSMUSG00000032348	Gsta4	613	1196	552	606	691	284
ENSMUSG00000032349	Elovl5	1219	1630	1324	1450	1140	1379
ENSMUSG00000032350	Gclc	685	851	573	809	672	746
ENSMUSG00000032352	Lrrc1	124	134	113	114	102	133.999
ENSMUSG00000032353	Tmed3	1636	1858	1706	1336	1485	1708
ENSMUSG00000032355	Mlip	6	19.001	0	0	16.001	0
ENSMUSG00000032356	Rasgrf1	20	40	12	24	24	39
ENSMUSG00000032357	Tinag	0	0	0	0	0	0
ENSMUSG00000032358	Fam83b	68	152	98	80	149	86
ENSMUSG00000032359	Ctsh	9939.001	15772.002	7519.002	12293.002	15735	11625.001
ENSMUSG00000032360	Hcrtr2	0	2	0	2	2	1
ENSMUSG00000032363	Adamts7	144.001	143	98	223	132	360
ENSMUSG00000032366	Tpm1	6857.999	9433	3901.999	6476.002	8897.999	9797
ENSMUSG00000032368	Zic1	0	0	0	0	1	0
ENSMUSG00000032369	Plscr1	1318	1407	1021	851	1647.997	1049
ENSMUSG00000032370	Lactb	216	321	210	243	271	258
ENSMUSG00000032372	Plscr2	219.001	186.999	213	142	158	221
ENSMUSG00000032373	Car12	648	370	1331	451	250	192
ENSMUSG00000032374	Plod2	550	546	224	519	833	1018.999
ENSMUSG00000032375	Aph1b	91.279	126.804	108.266	267.508	91.728	151.717
ENSMUSG00000032376	Usp3	1331	1557	1461.999	1072	1152.001	1583.999
ENSMUSG00000032377	Plscr4	98	308	98	340	139	133
ENSMUSG00000032380	Dapk2	95	89	133	58	86	144
ENSMUSG00000032381	Fam96a	1021	1151	1144	956	1066	988
ENSMUSG00000032382	Snx1	2472	3559	2829	2595	2982	2785.001
ENSMUSG00000032383	Ppib	5714.982	8166	5498	5495.998	5884	6768.988
ENSMUSG00000032384	Csnk1g1	895	1192.001	792	1016.999	961.001	1092
ENSMUSG00000032386	Trip4	626.999	691.999	428	609	803	630
ENSMUSG00000032387	Rbpms2	62	43	18	58	46	70
ENSMUSG00000032388	Spg21	766	791	582.009	809	831.001	1086
ENSMUSG00000032392	Parp16	161	211	208	318	151	364
ENSMUSG00000032393	Dpp8	2803	3714.421	2784	3149.001	2876	2876
ENSMUSG00000032394	Igdcc3	0	1	0	0	0	0
ENSMUSG00000032396	Dis3l	507	513	381	495	528.999	482
ENSMUSG00000032397	Tipin	419	562	401	464.999	445	570
ENSMUSG00000032398	Snapc5	111	153	151	111	121	166
ENSMUSG00000032399	Rpl4	33193.98	34417.992	35281.998	23775.999	22288.998	29686.97
ENSMUSG00000032400	Zwilch	355	447	316.999	359	439	414
ENSMUSG00000032401	Lctl	0	0	0	0	0	1
ENSMUSG00000032402	Smad3	4215	4076	2560	3835	3640.001	5877
ENSMUSG00000032403	2300009A05Rik	211	184.999	151	202.999	147	198
ENSMUSG00000032405	Pias1	770	841	642	825	740.001	861
ENSMUSG00000032407	U2surp	1848	2255	1789.999	1945.999	2110	2122
ENSMUSG00000032409	Atr	624	871	717	699	711	796
ENSMUSG00000032410	Xrn1	1031	1490	1266.999	1497.999	1413	1331.001
ENSMUSG00000032411	Tfdp2	551	728	572.001	598.001	571.001	579.001
ENSMUSG00000032412	Atp1b3	2495	3105	1940	2547	2308	2632.983
ENSMUSG00000032413	Rasa2	942	1030	783.999	1096	886	1252
ENSMUSG00000032415	Ube2cbp	75	80	53	67	55	43
ENSMUSG00000032417	Rwdd2a	19	11	19	13	8	26
ENSMUSG00000032418	Me1	2074.668	2445.127	1482.381	3655.721	1637.965	3188.409
ENSMUSG00000032419	Tbx18	64	77	27	150	85	125
ENSMUSG00000032420	Nt5e	413	224	143	251	331	651
ENSMUSG00000032422	Snx14	1020.13	1375.373	950.077	1326.299	1153.915	1511.517
ENSMUSG00000032423	Syncrip	3593.049	4743.154	3413.475	3836.049	3800.36	4261.099
ENSMUSG00000032425	Zfp949	299	331.999	248	311	283	365.001
ENSMUSG00000032431	Crtap	893	867	575	924	743	1313
ENSMUSG00000032434	Cmtm6	2080	2715	1809	2664	2055	2519
ENSMUSG00000032435	Dync1li1	1301	1585	1060	1492	1279	1628
ENSMUSG00000032436	Cmtm7	575.999	550.999	573.999	634	586.999	643.001
ENSMUSG00000032437	Stt3b	6159	10971	7543	8404	5582	5780
ENSMUSG00000032440	Tgfbr2	5915	6968	4165	7086	6802	7874
ENSMUSG00000032443	Zcwpw2	0	4	2	0	3	7
ENSMUSG00000032446	Eomes	15	11	26	11	20	34
ENSMUSG00000032449	Slc25a36	1243	1621.001	1246.999	1564.999	1300.002	1619.869
ENSMUSG00000032451	Trim42	0	0	0	0	0	0
ENSMUSG00000032452	Clstn2	18	18	6	27	19	27
ENSMUSG00000032454	Rbp2	16	27	9	2	63	25
ENSMUSG00000032456	Nmnat3	112	122	128	125	113	170.001
ENSMUSG00000032458	Copb2	3654.001	4564.999	3365	3569	4161	4322
ENSMUSG00000032459	Mrps22	358	487	352	343	341	339
ENSMUSG00000032462	Pik3cb	1214.836	1218.117	1012.556	1520.59	1059.799	1540.271
ENSMUSG00000032463	Faim	303	385	343	304	430	427.001
ENSMUSG00000032468	Armc8	490.001	572	425	508	554	517
ENSMUSG00000032469	Dbr1	359	419.999	330	409	350.999	370
ENSMUSG00000032470	Mras	343	525	135	531	443	484
ENSMUSG00000032473	Cldn18	3	0	1	0	2	1
ENSMUSG00000032475	Nck1	620	985	641.999	728.999	556	602
ENSMUSG00000032477	Cdc25a	458	378.001	357	359	413	485
ENSMUSG00000032478	Nme6	106	145.001	131	104	89	102.999
ENSMUSG00000032479	Map4	3600	4125.002	2354.002	3464	4798	5457.998
ENSMUSG00000032480	Dhx30	1221	1819	1337.001	1247	1185.001	1195
ENSMUSG00000032481	Smarcc1	2066.999	2605	2253	1889	1996	2044
ENSMUSG00000032482	Cspg5	25	31	16	9	27.999	29
ENSMUSG00000032484	Ngp	7	2	1	4	1	1
ENSMUSG00000032485	Scap	1545	1876	1422	1610.001	1358	1590
ENSMUSG00000032487	Ptgs2	688	369	159	247	404	1322
ENSMUSG00000032489	Kif9	31.999	24	26	17	27	42
ENSMUSG00000032491	Nradd	93	85	48	74	75	93
ENSMUSG00000032492	Pth1r	101	61	36	93	78	175
ENSMUSG00000032493	Prss44	0	0	0	0	0	0
ENSMUSG00000032494	Tdgf1	3	0	1	0	0	3
ENSMUSG00000032495	Lrrc2	11	68	3	1	46	8
ENSMUSG00000032496	Ltf	1263	659	1016	295	2005.001	964
ENSMUSG00000032497	Lrrfip2	797.999	999.001	635	766.001	712	989.999
ENSMUSG00000032498	Mlh1	209	298	253	227.999	232	269
ENSMUSG00000032500	Dclk3	85	114	70	38	41	36
ENSMUSG00000032501	Trib1	1775	2302	2902	1311	2012	2874
ENSMUSG00000032502	Stac	5	42	4	16	31	18
ENSMUSG00000032503	Arpp21	0	5	1	0	5	0
ENSMUSG00000032504	Pdcd6ip	5063	5926.999	4366	5979	5582.001	5995.999
ENSMUSG00000032507	Fbxl2	9	35	33	30	19.001	38
ENSMUSG00000032508	Myd88	1123	1118	893	1144	1071	1204
ENSMUSG00000032511	Scn5a	208	425	382.001	677	479	1276
ENSMUSG00000032512	Wdr48	1202.001	1633.168	1112	1325	1154.999	1319.999
ENSMUSG00000032513	Gorasp1	438	606.831	500	483	388	484
ENSMUSG00000032514	Ttc21a	4	1	0	5	1	7
ENSMUSG00000032515	Csrnp1	370	359	213	579	343	820
ENSMUSG00000032517	Mobp	0	0	0	1	0	0
ENSMUSG00000032518	Rpsa	33137.079	38416.567	40201.339	25183.729	25267.63	34514.282
ENSMUSG00000032519	Slc25a38	281	363	254	275	220.999	266
ENSMUSG00000032523	Hhatl	2	8	0	0	3	0
ENSMUSG00000032525	Nktr	2717.997	4466	3114.999	3225.001	2959.999	3537.998
ENSMUSG00000032526	Ss18l2	211	362.999	187.999	291.999	233	208.999
ENSMUSG00000032527	Pccb	351	365	326	349	331	310.999
ENSMUSG00000032528	Vipr1	42	195	15	92	14	20
ENSMUSG00000032530	Lyzl4	2	1	0	1	0	0
ENSMUSG00000032531	Amotl2	1291.001	994.001	1093.001	1000	1067	1396
ENSMUSG00000032532	Cck	0	4	0	0	0	6
ENSMUSG00000032534	Cep63	275.999	390	203	264	346.999	316
ENSMUSG00000032536	Trak1	3175	4600.001	2859.001	4687	2738	2961.999
ENSMUSG00000032537	Ephb1	36	33	46	31	15	54
ENSMUSG00000032540	Abhd5	601.999	966	509.001	1009.999	580	821
ENSMUSG00000032547	Ryk	2190.001	2496.001	1873	2386	1901.999	2496.999
ENSMUSG00000032548	Slco2a1	860.001	1604	610.999	1784.001	1158	1856
ENSMUSG00000032549	Rab6b	61	216	38	181	35	175
ENSMUSG00000032551	1110059G10Rik	267.001	380	278	315.001	276.001	348
ENSMUSG00000032553	Srprb	1154.946	1621.59	1106.622	1337.335	1024.638	1170.204
ENSMUSG00000032554	Trf	16286.246	20788.401	47460.259	19355.891	3006.132	9888.617
ENSMUSG00000032555	Topbp1	1458.999	1993.999	1572	1585.001	1834.999	1968
ENSMUSG00000032556	Bfsp2	0	1	1	0	0	1
ENSMUSG00000032557	Uba5	1213.001	1779.001	1168	1162.001	1184.001	1394
ENSMUSG00000032558	Nphp3	75	58	72	91	83.001	155
ENSMUSG00000032560	Dnajc13	1979	2559	2057	2313.999	2162.001	2404.001
ENSMUSG00000032561	Acpp	175	151	163	58	103	94
ENSMUSG00000032562	Gnai2	7583	8443	4654	9514.999	7699.001	10373.999
ENSMUSG00000032563	Mrpl3	713	1036.001	708	696	709	786.001
ENSMUSG00000032564	Cpne4	0	3	0	0	4	0
ENSMUSG00000032565	Nudt16	74	52	36	68	69	148
ENSMUSG00000032566	1700080E11Rik	0	0	0	0	0	0
ENSMUSG00000032567	Aste1	126	204	155	169	182.999	144.001
ENSMUSG00000032570	Atp2c1	1408	1769	1351.001	1405.001	1480.999	1689.001
ENSMUSG00000032571	Pik3r4	624	937	745.001	781	654.001	759.999
ENSMUSG00000032572	Col6a4	13	7	3	88	20	46
ENSMUSG00000032575	Manf	2059	2396	1886	2078	1963.999	2425.999
ENSMUSG00000032577	Mapkapk3	396	422	445	307.001	587	588
ENSMUSG00000032578	Cish	87	57	57	65	110	137
ENSMUSG00000032579	Hemk1	91	144.999	120.001	152	91	125
